Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
49808979,2013-06-28 08:07:00.000000128,9.0,2013-06-28 08:07:00 UTC,-73.985012,40.778222,-73.97208499999999,40.759767,1
13433847,2012-02-24 08:22:00.00000049,15.7,2012-02-24 08:22:00 UTC,-74.01647,40.706862,-73.991095,40.733917,6
55291963,2009-06-29 00:10:00.0000003,26.9,2009-06-29 00:10:00 UTC,-73.865038,40.771542,-73.921715,40.774,1
32117457,2011-01-07 20:25:00.00000044,19.7,2011-01-07 20:25:00 UTC,-73.989752,40.72549,-73.869328,40.733387,1
19059452,2009-03-27 17:40:18.0000001,20.7,2009-03-27 17:40:18 UTC,-74.004113,40.719756,-73.986906,40.766684000000005,1
11255864,2011-06-16 10:31:41.0000001,6.5,2011-06-16 10:31:41 UTC,-73.993898,40.732553,-74.001676,40.745869,1
35048840,2010-10-27 13:16:54.0000002,6.1,2010-10-27 13:16:54 UTC,-73.978714,40.737051,-73.993235,40.736953,1
18495398,2009-03-19 19:33:00.000000145,6.9,2009-03-19 19:33:00 UTC,-73.974653,40.762807,-73.978435,40.746867,1
43433180,2012-11-11 13:14:00.000000134,5.5,2012-11-11 13:14:00 UTC,-73.954165,40.778917,-73.942502,40.78888,1
51551663,2010-10-23 19:28:48.0000005,9.7,2010-10-23 19:28:48 UTC,-73.960821,40.780777,-73.98297,40.756355,1
47488600,2010-07-16 09:35:50.0000001,6.9,2010-07-16 09:35:50 UTC,-74.002663,40.739431,-73.986544,40.74589,1
46593262,2013-12-22 18:56:00.000000119,24.0,2013-12-22 18:56:00 UTC,-73.963982,40.808097,-73.976342,40.742090000000005,1
15844428,2013-07-29 01:45:44.0000001,57.33,2013-07-29 01:45:44 UTC,-73.78190699999999,40.644706,-73.998622,40.742113,1
48043893,2011-10-19 16:13:00.000000105,7.3,2011-10-19 16:13:00 UTC,-73.955773,40.785035,-73.975257,40.780203,5
48445181,2010-09-19 14:06:07.0000008,7.3,2010-09-19 14:06:07 UTC,-74.006419,40.739633000000005,-73.99243299999999,40.753693,1
9191093,2015-01-16 19:15:20.0000008,9.5,2015-01-16 19:15:20 UTC,-73.98255920410156,40.76768493652344,-73.99195861816406,40.74493789672852,2
27284838,2013-02-08 19:32:00.000000112,5.5,2013-02-08 19:32:00 UTC,-73.99115,40.737362,-73.989255,40.747887,5
17539537,2015-01-10 20:41:19.0000004,10.0,2015-01-10 20:41:19 UTC,-73.9939727783203,40.72674560546875,-74.002197265625,40.738731384277344,1
15003521,2012-10-06 12:32:15.0000005,9.0,2012-10-06 12:32:15 UTC,-73.98259300000001,40.743379,-73.99158,40.726973,1
7546036,2009-12-20 13:03:02.0000001,64.7,2009-12-20 13:03:02 UTC,-73.975854,40.781465,-74.18514300000001,40.696331,1
16335856,2009-06-02 21:37:48.0000002,4.5,2009-06-02 21:37:48 UTC,-73.981721,40.732596,-73.980248,40.744387,1
45766089,2014-09-09 10:15:00.000000149,26.0,2014-09-09 10:15:00 UTC,-73.781848,40.644727,-73.86080799999999,40.727758,1
35374130,2012-04-09 10:59:03.0000001,30.1,2012-04-09 10:59:03 UTC,-73.863285,40.76998,-73.98311899999999,40.756558,1
20916437,2011-10-22 18:55:00.00000085,2.5,2011-10-22 18:55:00 UTC,-73.984912,40.724093,-73.984883,40.724118,1
52434272,2014-03-22 02:03:00.000000191,7.0,2014-03-22 02:03:00 UTC,-73.983677,40.753415,-74.001192,40.737102,1
40661299,2011-11-10 07:28:38.0000001,8.9,2011-11-10 07:28:38 UTC,-73.977991,40.763536,-73.95449,40.76563,2
13046564,2011-04-01 06:14:41.0000004,9.7,2011-04-01 06:14:41 UTC,-73.995092,40.74977,-73.958158,40.764685,1
50976779,2010-07-17 21:54:47.0000003,7.7,2010-07-17 21:54:47 UTC,-73.993255,40.741866,-73.982486,40.766571,1
36461304,2009-01-10 18:23:16.0000001,8.9,2009-01-10 18:23:16 UTC,-73.979114,40.775044,-73.954454,40.765801,1
26697259,2012-11-21 14:32:57.0000001,16.0,2012-11-21 14:32:57 UTC,-73.97997,40.784115,-73.991095,40.750607,1
21766814,2011-10-12 13:08:00.00000041,13.7,2011-10-12 13:08:00 UTC,-73.98142800000001,40.78177,-73.93843299999999,40.800153,1
36983274,2009-10-09 23:40:28.0000004,23.3,2009-10-09 23:40:28 UTC,-74.00223199999999,40.745445,-73.919666,40.759273,2
26343011,2010-03-31 08:42:32.0000004,7.3,2010-03-31 08:42:32 UTC,-73.989839,40.738506,-73.97972,40.761119,1
44417490,2013-10-09 08:14:00.000000244,20.0,2013-10-09 08:14:00 UTC,-73.923185,40.765415,-73.965385,40.761842,2
44745334,2010-07-27 17:15:00.000000106,13.3,2010-07-27 17:15:00 UTC,-73.968413,40.755077,-74.00264,40.744797,2
30254618,2010-05-29 15:26:44.0000001,4.5,2010-05-29 15:26:44 UTC,-73.968337,40.750989,-73.96883100000001,40.755823,2
9974569,2011-06-18 09:20:03.0000004,6.1,2011-06-18 09:20:03 UTC,-73.9782,40.7666,-73.96300000000001,40.7783,2
55139876,2012-11-02 21:09:00.00000030,95.0,2012-11-02 21:09:00 UTC,-73.783618,40.64862,-73.97839,40.761947,2
6844850,2011-11-19 22:31:00.00000082,8.5,2011-11-19 22:31:00 UTC,-73.984215,40.733007,-73.99646,40.72041,6
24131422,2009-12-21 00:26:50.0000001,6.9,2009-12-21 00:26:50 UTC,-73.98907700000001,40.720304,-74.009293,40.725985,2
38889128,2014-01-26 13:38:26.0000001,5.5,2014-01-26 13:38:26 UTC,-73.956164,40.778373,-73.971684,40.78206,1
332736,2013-01-31 08:41:00.000000256,10.0,2013-01-31 08:41:00 UTC,-73.979228,40.762575,-73.997495,40.750657,2
49073256,2012-07-19 10:45:00.000000115,12.5,2012-07-19 10:45:00 UTC,-73.994008,40.751122,-74.014337,40.714127000000005,1
338458,2011-07-09 14:24:00.00000037,6.9,2011-07-09 14:24:00 UTC,-74.00803,40.722858,-73.996317,40.743107,1
4869165,2014-08-03 17:26:53.0000001,25.0,2014-08-03 17:26:53 UTC,-74.01016700000001,40.705987,-73.990093,40.759873,1
14259337,2011-10-23 16:13:00.000000154,30.9,2011-10-23 16:13:00 UTC,-73.98933199999999,40.75865,-73.86273,40.767195,1
11609936,2015-02-02 16:33:51.0000003,4.0,2015-02-02 16:33:51 UTC,-73.98141479492188,40.77866363525391,-73.9768829345703,40.78511428833008,1
37496129,2013-12-04 21:15:00.00000033,10.5,2013-12-04 21:15:00 UTC,-73.989002,40.753707,-73.99812,40.725197,1
36087852,2010-09-08 00:12:00.00000036,3.3,2010-09-08 00:12:00 UTC,-73.968458,40.755672,-73.979762,40.755,2
6880370,2013-11-06 12:18:00.00000066,14.5,2013-11-06 12:18:00 UTC,-73.948102,40.78313,-73.95461,40.811522,6
40906500,2013-05-04 17:57:47.0000002,6.0,2013-05-04 17:57:47 UTC,-73.986899,40.745174,-73.98702,40.733477,1
48891580,2013-05-09 20:19:00.000000262,8.0,2013-05-09 20:19:00 UTC,-73.955453,40.785552,-73.955453,40.785552,2
36025905,2009-07-25 00:26:57.0000002,5.3,2009-07-25 00:26:57 UTC,-74.002187,40.729578,-74.002673,40.718535,2
27719704,2009-10-09 19:47:48.0000001,7.7,2009-10-09 19:47:48 UTC,-73.97654,40.744116,-73.99861999999999,40.734095,3
9142812,2010-06-17 00:34:00.000000118,7.7,2010-06-17 00:34:00 UTC,-73.987837,40.72865,-74.005298,40.709378,1
1443387,2012-05-10 12:48:28.0000002,6.5,2012-05-10 12:48:28 UTC,-73.981751,40.749404,-73.974654,40.759362,1
4563540,2013-12-18 17:40:00.00000017,7.5,2013-12-18 17:40:00 UTC,-73.955272,40.783087,-73.95866,40.769775,1
51692282,2011-11-26 11:43:32.0000004,33.3,2011-11-26 11:43:32 UTC,-73.788359,40.641286,-73.92103900000001,40.763173,1
36345912,2010-04-28 17:16:00.00000066,28.27,2010-04-28 17:16:00 UTC,-73.86255,40.769478,-73.95649,40.805482,2
53452504,2009-04-03 16:42:54.0000002,9.5,2009-04-03 16:42:54 UTC,-73.985162,40.768253,-73.99340699999999,40.740478,1
5346135,2009-07-08 03:42:49.0000001,20.1,2009-07-08 03:42:49 UTC,-73.955603,40.764305,-73.93092800000001,40.859064,3
27304586,2012-12-28 12:00:43.0000004,30.0,2012-12-28 12:00:43 UTC,-73.78126999999999,40.644938,-73.83279,40.760525,2
4877336,2013-11-05 08:47:49.0000003,14.5,2013-11-05 08:47:49 UTC,-73.970433,40.752195,-74.005076,40.751497,1
2772489,2009-10-09 21:30:24.0000003,3.7,2009-10-09 21:30:24 UTC,-73.942472,40.749583,-73.942472,40.749583,2
18591078,2014-09-19 12:00:00.00000040,9.0,2014-09-19 12:00:00 UTC,-73.9775,40.74931,-73.99443000000001,40.7501,1
35519916,2009-02-08 19:11:00.000000151,7.7,2009-02-08 19:11:00 UTC,-74.00419699999999,40.731327,-73.99946,40.726872,1
53016124,2011-10-10 18:11:00.000000228,7.7,2011-10-10 18:11:00 UTC,-74.002563,40.72812,-73.980365,40.744225,1
19609841,2012-05-31 23:09:00.000000148,4.9,2012-05-31 23:09:00 UTC,-73.970573,40.783488,-73.979933,40.780923,1
42286505,2013-02-20 18:38:24.0000004,3.5,2013-02-20 18:38:24 UTC,-74.00210200000001,40.741296000000006,-73.99758100000001,40.745518,1
20056284,2012-11-05 06:57:00.00000089,10.5,2012-11-05 06:57:00 UTC,-73.952347,40.766385,-73.97788299999999,40.757967,5
3852027,2010-05-16 10:15:39.0000002,9.3,2010-05-16 10:15:39 UTC,-73.992223,40.742576,-73.964673,40.768191,1
47999019,2009-06-27 03:34:00.00000047,12.5,2009-06-27 03:34:00 UTC,-74.004283,40.723458,-73.943112,40.716995,1
2224875,2011-04-13 21:13:23.0000004,8.1,2011-04-13 21:13:23 UTC,-73.980073,40.789836,-73.971758,40.765915,1
27519095,2013-11-15 02:56:48.0000001,19.0,2013-11-15 02:56:48 UTC,-74.007639,40.740903,-73.960932,40.692396,2
47494489,2012-03-15 10:23:26.0000001,4.5,2012-03-15 10:23:26 UTC,-73.971368,40.747997,-73.978573,40.744171,1
42316235,2014-06-16 22:24:17.0000002,6.5,2014-06-16 22:24:17 UTC,-74.00488100000001,40.740668,-73.991242,40.729793,1
40439147,2012-03-22 12:32:00.00000034,22.1,2012-03-22 12:32:00 UTC,-74.01411,40.704498,-73.95709699999999,40.78316,2
47797900,2012-03-12 19:06:00.00000066,11.3,2012-03-12 19:06:00 UTC,-73.98222700000001,40.767152,-73.952072,40.803897,1
32361592,2009-10-26 17:56:34.0000001,2.9,2009-10-26 17:56:34 UTC,-73.953419,40.788599,-73.952694,40.791671,1
33451677,2010-04-11 16:22:00.000000123,17.7,2010-04-11 16:22:00 UTC,-74.002985,40.706397,-73.98321700000001,40.76299,1
29818841,2009-05-18 12:15:00.000000153,5.3,2009-05-18 12:15:00 UTC,-74.025577,40.809705,-74.033463,40.806417,1
44204257,2014-10-21 08:52:44.0000005,7.0,2014-10-21 08:52:44 UTC,-73.969925,40.765603000000006,-73.954132,40.76715,1
6510043,2010-09-13 06:28:00.00000022,59.5,2010-09-13 06:28:00 UTC,-73.969367,40.76083,-73.980778,40.77983,5
3434570,2012-01-02 19:12:00.00000045,6.1,2012-01-02 19:12:00 UTC,-73.975155,40.787442,-73.95489,40.777742,2
15694481,2013-07-19 09:12:00.000000207,4.5,2013-07-19 09:12:00 UTC,-73.972288,40.746297,-73.96929,40.752835,1
15104548,2009-12-10 08:43:33.0000005,5.7,2009-12-10 08:43:33 UTC,-73.98292,40.721301,-73.97961600000001,40.733335,1
54701462,2011-12-07 12:24:38.0000003,11.7,2011-12-07 12:24:38 UTC,-73.956183,40.767622,-73.97605899999999,40.759929,1
20721675,2009-08-12 15:18:00.000000146,7.3,2009-08-12 15:18:00 UTC,-73.97459,40.758987,-73.9763,40.776435,1
23014805,2011-09-24 12:27:47.0000001,4.5,2011-09-24 12:27:47 UTC,-73.977491,40.753244,-73.98520699999999,40.74867,1
23200669,2014-12-23 09:44:00.000000146,9.5,2014-12-23 09:44:00 UTC,-73.969158,40.755432,-73.983628,40.746997,1
38195069,2011-03-14 18:25:00.000000187,10.1,2011-03-14 18:25:00 UTC,-73.982372,40.742918,-73.982372,40.742918,1
30454402,2014-09-18 06:35:00.00000086,8.5,2014-09-18 06:35:00 UTC,-73.99962,40.743607,-73.984385,40.734647,1
30378075,2009-08-05 12:40:54.0000003,8.5,2009-08-05 12:40:54 UTC,-73.96234799999999,40.77926,-73.97120100000001,40.766888,2
13886602,2015-06-24 14:05:40.0000002,7.0,2015-06-24 14:05:40 UTC,-73.99685668945312,40.72582626342773,-74.0081329345703,40.73896789550781,1
41867120,2010-10-09 15:22:12.0000002,49.57,2010-10-09 15:22:12 UTC,-73.960217,40.773053,-73.790645,40.646601,1
7250204,2009-12-15 12:49:48.0000001,11.7,2009-12-15 12:49:48 UTC,-73.963246,40.769391,-73.992052,40.754897,1
48511779,2009-12-02 19:06:00.000000253,9.3,2009-12-02 19:06:00 UTC,-73.975008,40.756325,-73.987302,40.735987,1
27161072,2013-06-05 08:14:00.000000111,19.0,2013-06-05 08:14:00 UTC,-73.97726999999999,40.78736,-73.993963,40.74056,1
31427949,2014-07-13 04:15:00.00000082,6.0,2014-07-13 04:15:00 UTC,-73.988027,40.7483,-73.992168,40.754257,1
7766744,2014-06-10 10:07:00.000000169,7.0,2014-06-10 10:07:00 UTC,-74.001592,40.727742,-74.000945,40.739237,5
47202053,2013-01-23 14:10:17.0000004,17.5,2013-01-23 14:10:17 UTC,-73.964629,40.775751,-73.97935,40.749668,1
46767706,2011-04-17 12:16:14.0000003,4.9,2011-04-17 12:16:14 UTC,-73.95445500000001,40.789711,-73.967679,40.792643,1
3419420,2011-12-16 10:39:57.0000003,8.9,2011-12-16 10:39:57 UTC,-73.99186999999999,40.735058,-73.98298299999999,40.750283,2
4084155,2011-12-16 19:15:00.00000042,18.5,2011-12-16 19:15:00 UTC,-73.953743,40.775133,-74.00835,40.73663,1
17375915,2015-01-11 21:39:23.0000001,15.0,2015-01-11 21:39:23 UTC,-73.99860382080078,40.73398208618164,-73.97674560546875,40.79049682617188,1
41610731,2013-04-05 00:09:00.000000200,16.0,2013-04-05 00:09:00 UTC,-73.99833199999999,40.715655,-73.936865,40.697947,1
22788910,2014-06-01 10:13:00.00000022,9.0,2014-06-01 10:13:00 UTC,-73.97988000000001,40.74674,-74.00314,40.7564,1
47784558,2013-11-03 00:30:43.0000003,11.5,2013-11-03 00:30:43 UTC,-73.97967,40.735212,-73.987812,40.720741,1
41870752,2012-05-19 01:29:00.0000007,11.3,2012-05-19 01:29:00 UTC,-74.008135,40.746397,-73.9776,40.736402000000005,2
510991,2013-07-22 07:19:00.00000087,6.5,2013-07-22 07:19:00 UTC,-73.995162,40.73983,-73.979827,40.75257,6
55053867,2014-04-17 12:53:00.000000122,9.5,2014-04-17 12:53:00 UTC,-73.99458,40.718647,-73.956373,40.713597,4
27070375,2014-09-02 18:42:00.00000046,15.0,2014-09-02 18:42:00 UTC,-73.976745,40.750257,-73.95446700000001,40.770527,4
4783244,2014-01-02 17:07:09.0000002,7.0,2014-01-02 17:07:09 UTC,-73.987442,40.733072,-73.99629,40.719387,1
39565775,2011-05-04 07:10:00.000000120,4.5,2011-05-04 07:10:00 UTC,-74.00224,40.709188,-74.01377,40.702428000000005,1
16293356,2012-10-09 08:33:55.0000004,10.0,2012-10-09 08:33:55 UTC,-73.979733,40.751684,-73.997227,40.725019,1
49878064,2010-10-09 13:35:00.000000166,7.7,2010-10-09 13:35:00 UTC,-73.968687,40.764468,-73.953767,40.779498,2
41828706,2013-10-15 23:34:33.0000003,4.5,2013-10-15 23:34:33 UTC,-73.987886,40.765119,-73.99006700000001,40.757441,1
11004437,2014-02-05 10:16:43.0000005,8.5,2014-02-05 10:16:43 UTC,-73.967208,40.757549,-73.973799,40.764578,1
41362131,2009-10-07 12:51:00.000000171,14.1,2009-10-07 12:51:00 UTC,-74.004377,40.737852,-73.956563,40.770642,1
53341071,2013-02-16 11:07:35.0000001,7.0,2013-02-16 11:07:35 UTC,-73.978435,40.74829,-73.987902,40.759319,1
35857215,2014-10-12 13:59:09.0000001,16.5,2014-10-12 13:59:09 UTC,-74.013376,40.714325,-73.988312,40.759148,4
2474589,2012-01-18 19:26:57.0000005,15.3,2012-01-18 19:26:57 UTC,-73.978675,40.68981,-73.98633000000001,40.750907,2
12519816,2014-09-03 10:14:08.0000003,10.5,2014-09-03 10:14:08 UTC,-73.967611,40.762817,-73.96217,40.779183,2
16458100,2012-08-22 21:41:00.0000004,5.7,2012-08-22 21:41:00 UTC,-73.9952,40.746505,-73.979502,40.743875,4
1587523,2012-10-06 09:13:57.0000001,34.3,2012-10-06 09:13:57 UTC,-73.98706700000001,40.75938,-73.862197,40.768119,3
29110890,2015-01-30 11:21:46.0000002,29.83,2015-01-30 11:21:46 UTC,-73.86302185058595,40.76908874511719,-73.94769287109375,40.77866363525391,1
19023793,2009-12-08 14:33:37.0000002,8.1,2009-12-08 14:33:37 UTC,-73.984095,40.758957,-74.004007,40.742181,2
32249694,2011-09-04 10:20:00.00000025,9.3,2011-09-04 10:20:00 UTC,-73.95476,40.773828,-73.988232,40.7488,1
47047475,2009-05-30 16:45:00.000000175,5.7,2009-05-30 16:45:00 UTC,-73.987105,40.725073,-73.986423,40.740235,5
6955853,2009-09-05 01:29:06.0000005,4.9,2009-09-05 01:29:06 UTC,-73.987773,40.747553,-73.995886,40.736876,1
18669047,2010-09-16 20:41:00.00000062,5.7,2010-09-16 20:41:00 UTC,-73.95569300000001,40.768355,-73.945952,40.777527,5
42880203,2010-06-30 13:48:00.000000120,5.7,2010-06-30 13:48:00 UTC,-73.97253,40.786782,-73.96202,40.777047,1
41067064,2012-05-16 17:46:34.0000002,6.5,2012-05-16 17:46:34 UTC,-73.969092,40.761239,-73.963717,40.774281,1
893717,2013-09-06 08:26:02.0000001,41.33,2013-09-06 08:26:02 UTC,-73.982014,40.770625,-73.861819,40.768391,1
42194989,2014-08-29 18:55:21.0000001,10.5,2014-08-29 18:55:21 UTC,-73.978957,40.78502,-73.952374,40.801435,3
21411026,2012-06-08 03:54:00.0000004,6.1,2012-06-08 03:54:00 UTC,-73.996593,40.76342,-73.983757,40.749457,5
42857948,2012-03-07 16:07:15.0000003,6.1,2012-03-07 16:07:15 UTC,-73.987453,40.770753000000006,-73.97561800000001,40.786753,1
13709511,2012-04-13 18:23:00.000000100,10.1,2012-04-13 18:23:00 UTC,-73.996117,40.758682,-73.98305,40.761562,1
51973306,2011-04-08 13:45:45.0000002,6.1,2011-04-08 13:45:45 UTC,-73.979431,40.766848,-73.9914,40.750023,1
6686949,2009-03-15 16:04:50.0000002,17.3,2009-03-15 16:04:50 UTC,-73.988886,40.722182,-73.985444,40.780261,1
34061611,2011-04-14 12:35:40.0000001,16.1,2011-04-14 12:35:40 UTC,-73.98429,40.767338,-74.000555,40.720778,2
33702962,2009-05-19 07:46:56.0000004,7.7,2009-05-19 07:46:56 UTC,-73.976878,40.787971,-73.98008,40.763173,1
2188202,2009-08-09 04:21:00.000000103,5.3,2009-08-09 04:21:00 UTC,-74.005038,40.75149,-74.006497,40.739753,5
31272161,2011-12-10 12:31:16.0000001,6.1,2011-12-10 12:31:16 UTC,-73.964854,40.769672,-73.982676,40.771426,1
46864372,2013-04-11 01:23:31.0000003,28.33,2013-04-11 01:23:31 UTC,0.0,0.0,0.0,0.0,1
141467,2014-02-09 06:27:18.0000001,4.5,2014-02-09 06:27:18 UTC,-73.988658,40.748755,-73.98097,40.759193,1
23230135,2009-11-17 19:21:27.0000002,8.1,2009-11-17 19:21:27 UTC,-73.971106,40.760671,-73.983137,40.739355,1
52102617,2010-12-20 14:24:00.00000023,5.7,2010-12-20 14:24:00 UTC,-73.989595,40.747347,-73.979855,40.761323,1
43897303,2013-01-23 18:12:44.0000004,6.5,2013-01-23 18:12:44 UTC,-73.964007,40.802968,-73.95284699999999,40.806917,1
52964526,2012-05-22 08:31:51.0000004,6.1,2012-05-22 08:31:51 UTC,-73.99368299999999,40.72745,-73.985097,40.742077,1
1360735,2013-08-17 22:36:23.0000005,15.5,2013-08-17 22:36:23 UTC,-73.999208,40.744148,-73.951429,40.786006,1
13449873,2009-04-06 08:41:55.0000001,8.5,2009-04-06 08:41:55 UTC,-73.982187,40.774459,-74.005561,40.751084000000006,1
35429937,2009-08-20 21:30:00.000000186,5.7,2009-08-20 21:30:00 UTC,-73.98253199999999,40.742585,-73.991922,40.749728000000005,1
17916814,2010-06-09 00:25:00.00000074,8.9,2010-06-09 00:25:00 UTC,-73.999218,40.749498,-73.980757,40.729853000000006,3
29992002,2012-02-17 10:37:05.0000002,28.9,2012-02-17 10:37:05 UTC,-73.993826,40.750907,-73.884236,40.850639,1
37438457,2010-10-16 02:18:20.0000002,6.5,2010-10-16 02:18:20 UTC,-73.984328,40.724894,-73.98065,40.744314,1
178230,2014-01-25 23:46:19.0000006,5.0,2014-01-25 23:46:19 UTC,-74.002208,40.729574,-73.992938,40.725629,2
12842102,2014-04-29 13:07:00.00000073,3.5,2014-04-29 13:07:00 UTC,-73.98231,40.774187,-73.988795,40.774262,1
6263285,2010-02-09 16:59:30.0000004,9.3,2010-02-09 16:59:30 UTC,-74.000334,40.72343,-73.99035500000001,40.75472,2
27044699,2011-06-10 07:07:00.00000053,3.7,2011-06-10 07:07:00 UTC,-73.965212,40.755052,-73.96988,40.752255,5
41497672,2014-07-03 18:05:21.0000003,6.0,2014-07-03 18:05:21 UTC,-73.951235,40.770854,-73.959937,40.758617,1
32118374,2009-03-22 11:05:23.0000003,10.5,2009-03-22 11:05:23 UTC,-73.978335,40.762615,-74.007483,40.742842,1
33518248,2014-01-17 09:17:06.0000003,5.5,2014-01-17 09:17:06 UTC,-73.98601,40.735285,-73.986257,40.740335,1
11700730,2009-04-21 16:10:33.0000001,8.1,2009-04-21 16:10:33 UTC,-73.979147,40.756908,-73.982013,40.775079,1
6155552,2013-12-03 21:36:00.00000035,17.5,2013-12-03 21:36:00 UTC,-73.977727,40.78922,-73.994792,40.734292,1
42259663,2011-08-12 03:15:00.00000039,15.7,2011-08-12 03:15:00 UTC,-73.966945,40.756442,-74.016025,40.710075,2
24925222,2012-12-27 08:24:07.0000001,5.0,2012-12-27 08:24:07 UTC,-73.948651,40.773921,-73.954723,40.765741,2
53704812,2010-06-06 14:25:00.000000117,7.7,2010-06-06 14:25:00 UTC,-73.988158,40.738323,-73.969633,40.757167,1
6341808,2012-09-11 11:53:00.00000024,9.5,2012-09-11 11:53:00 UTC,-73.971417,40.760635,-73.989302,40.738367,1
18562140,2010-11-12 15:01:31.0000001,9.3,2010-11-12 15:01:31 UTC,-73.97918299999999,40.734758,-73.983871,40.750607,1
38847467,2013-02-02 07:51:37.0000002,8.5,2013-02-02 07:51:37 UTC,-73.997179,40.722207,-73.975732,40.740719,1
29127418,2012-09-23 01:28:00.00000065,15.0,2012-09-23 01:28:00 UTC,-73.981783,40.740702,-73.984252,40.759932,5
49709659,2015-05-06 11:04:45.0000005,8.5,2015-05-06 11:04:45 UTC,-73.9901351928711,40.7406005859375,-74.00238037109375,40.726539611816406,1
835887,2014-02-14 08:44:17.0000001,10.5,2014-02-14 08:44:17 UTC,-73.994651,40.750409000000005,-73.97670600000001,40.760581,1
21100907,2014-05-23 00:04:38.0000003,7.5,2014-05-23 00:04:38 UTC,-73.981561,40.747079,-73.990032,40.726374,1
19162071,2015-06-03 11:47:49.0000007,12.5,2015-06-03 11:47:49 UTC,-74.00051879882812,40.747501373291016,-73.98146057128906,40.75920867919922,1
22197839,2015-04-12 18:02:41.0000005,13.0,2015-04-12 18:02:41 UTC,-73.99342346191406,40.72164535522461,-74.00731658935547,40.7409553527832,1
42344883,2013-01-11 08:13:00.000000187,6.5,2013-01-11 08:13:00 UTC,-73.97208,40.762547,-73.97208,40.762547,1
39155979,2014-06-03 19:49:00.00000083,6.5,2014-06-03 19:49:00 UTC,-73.989265,40.758812,-73.980377,40.759962,1
54346965,2013-06-29 00:33:14.0000001,13.0,2013-06-29 00:33:14 UTC,-73.987626,40.72144,-73.99314,40.747791,1
7144433,2013-05-20 21:26:42.0000001,6.0,2013-05-20 21:26:42 UTC,-73.99471199999999,40.73887,-74.005515,40.732142,1
23574702,2014-01-17 21:36:00.000000145,6.0,2014-01-17 21:36:00 UTC,-74.01516,40.71582,-74.006512,40.715822,6
1567229,2009-06-07 16:31:40.0000005,4.9,2009-06-07 16:31:40 UTC,-73.972323,40.782399,-73.979965,40.789996,3
18286998,2010-07-21 09:14:00.000000237,3.7,2010-07-21 09:14:00 UTC,0.0,0.0,0.0,0.0,3
38553895,2011-02-09 20:01:00.00000030,5.7,2011-02-09 20:01:00 UTC,-73.987852,40.779522,-73.9711,40.766743,1
27673761,2009-03-16 09:47:00.00000023,10.1,2009-03-16 09:47:00 UTC,-73.9698,40.761567,-73.985383,40.746402,3
16058364,2012-09-02 04:19:00.00000019,8.1,2012-09-02 04:19:00 UTC,-74.00599,40.743747,-74.00149300000001,40.731015,2
11407438,2010-09-02 13:51:47.0000002,6.5,2010-09-02 13:51:47 UTC,-73.955629,40.773078000000005,-73.987894,40.779503000000005,1
21678203,2010-08-31 15:42:02.0000001,6.1,2010-08-31 15:42:02 UTC,-73.969143,40.752208,-73.95782,40.772955,1
8892504,2012-03-02 12:05:07.0000002,8.1,2012-03-02 12:05:07 UTC,-73.997446,40.741583,-73.978953,40.744546,1
42153993,2012-07-30 18:06:00.000000179,12.1,2012-07-30 18:06:00 UTC,-73.967212,40.763432,-73.988517,40.74614,1
45267164,2012-01-31 20:10:00.00000016,5.3,2012-01-31 20:10:00 UTC,-74.00556,40.738492,-74.006203,40.721758,2
17808245,2014-12-19 03:57:30.0000002,10.0,2014-12-19 03:57:30 UTC,-73.971763,40.762878,-73.97570999999999,40.733245,1
45456023,2013-05-20 22:19:56.0000005,6.0,2013-05-20 22:19:56 UTC,-73.989597,40.73853,-74.006146,40.732919,3
34481359,2010-09-28 13:19:00.00000066,7.3,2010-09-28 13:19:00 UTC,-73.994858,40.718448,-74.01038299999999,40.703735,1
53240589,2012-02-04 03:53:00.00000018,5.7,2012-02-04 03:53:00 UTC,-73.97748299999999,40.742497,-73.98228,40.727737,1
3732695,2014-06-15 09:44:00.000000120,9.0,2014-06-15 09:44:00 UTC,-73.99018199999999,40.725735,-73.99108000000001,40.749077,6
51396159,2009-09-27 02:12:27.0000003,4.5,2009-09-27 02:12:27 UTC,-73.95269499999999,40.776411,-73.946612,40.780523,1
4679009,2011-01-14 07:07:45.0000003,4.1,2011-01-14 07:07:45 UTC,-73.976467,40.785882,-73.966718,40.79056,2
50862522,2013-07-02 21:53:00.000000219,12.5,2013-07-02 21:53:00 UTC,-74.007217,40.715905,-73.997642,40.75653,1
35415996,2015-06-01 15:24:33.0000001,3.5,2015-06-01 15:24:33 UTC,-74.0063247680664,40.73331832885742,-74.00251770019531,40.73968124389648,1
11825371,2012-02-26 01:22:00.000000104,14.5,2012-02-26 01:22:00 UTC,-73.987602,40.760492,-74.011648,40.714265000000005,1
37950194,2010-06-25 19:59:40.0000002,7.3,2010-06-25 19:59:40 UTC,-73.99157199999999,40.73829,-73.978317,40.725457,1
2478926,2009-08-06 13:20:09.0000001,14.1,2009-08-06 13:20:09 UTC,-74.00653199999999,40.7083,-73.987158,40.738986,2
34971918,2011-05-05 08:05:00.000000116,4.5,2011-05-05 08:05:00 UTC,-73.794062,40.657538,-73.796613,40.661485,2
30711292,2014-01-23 19:54:00.000000146,10.0,2014-01-23 19:54:00 UTC,-73.958792,40.772297,-73.961775,40.795512,1
